fighter_banner_info.personal_info.fighter_id,fighter_banner_info.personal_info.platform_name,character_name,league_point,league_rank,rating,fighter_banner_info.home_name
キラー　ザ　メリ,CrossPlatform,Zangief,0,36,1500,Japan
haruru_EXVS,CrossPlatform,Zangief,0,36,1500,Japan
SNAKE,CrossPlatform,Zangief,0,36,1500,Other
ponchi,CrossPlatform,Zangief,0,36,1500,Japan
WOO FreeWilly,Steam,Zangief,0,36,1500,United States
nyon,Steam,Zangief,0,36,1500,Japan
Yunagi,Steam,Zangief,0,36,1500,Japan
Formic,Steam,Zangief,0,36,1500,United States
ApocalypseSyn,CrossPlatform,Zangief,0,36,1500,Morocco
emptysys,Steam,Zangief,0,36,1500,Zimbabwe
Snerts,CrossPlatform,Zangief,0,36,1500,United States
バーンアウトにょごし,Steam,Zangief,0,36,1500,Other
やゆよやゆよ,CrossPlatform,Zangief,0,36,1500,Japan
はらたま,Steam,Zangief,0,36,1500,Japan
MeanSaltine,Steam,Zangief,0,36,1500,United States
たなとす,CrossPlatform,Zangief,0,36,1500,Japan
Macallan555,CrossPlatform,Zangief,0,36,1500,Japan
FY-spxx,CrossPlatform,Zangief,0,36,1500,China
BLAU,Steam,Zangief,0,36,1500,Other
akademekin,CrossPlatform,Zangief,0,36,1500,Japan
1000 Plagues,Steam,Zangief,0,36,1500,United States
kuraku,Steam,Zangief,0,36,1500,Japan
投げこすり,Steam,Zangief,0,36,1500,Japan
小雲吞麵,CrossPlatform,Zangief,0,36,1500,China
むさし【岐阜格ゲーマー】,Steam,Zangief,0,36,1500,Japan
myulator,Steam,Zangief,0,36,1500,Canada
OddballKTA,Steam,Zangief,0,36,1500,United States
Didifinito,Steam,Zangief,0,36,1500,Portugal
フルーツピンすく,CrossPlatform,Zangief,0,36,1500,Japan
dontblamemodern,Steam,Zangief,0,36,1500,United States
oketwo,Steam,Zangief,0,36,1500,Japan
战神卢本伟,Steam,Zangief,0,36,1500,China
yuki168,CrossPlatform,Zangief,0,36,1500,Japan
Lil Boozi Vert,Steam,Zangief,0,36,1500,Netherlands
EndlessWorker,CrossPlatform,Zangief,0,36,1500,Japan
BowerTowerUK,CrossPlatform,Zangief,0,36,1500,United Kingdom
ぼさてん,CrossPlatform,Zangief,0,36,1500,Japan
たまねぎ,CrossPlatform,Zangief,0,36,1500,Japan
もちろる,Steam,Zangief,0,36,1500,Japan
hakate,Steam,Zangief,0,36,1500,Other
_( : 3 」∠)_,Steam,Zangief,0,36,1500,China
たまごん_115.7kg,CrossPlatform,Zangief,0,36,1500,Japan
MaidenSnake,CrossPlatform,Zangief,0,36,1500,France
めしおん,Steam,Zangief,0,36,1500,Japan
Zhang Fei,Steam,Zangief,0,36,1500,Philippines
ホタポタ,CrossPlatform,Zangief,0,36,1500,Japan
M你也想起舞吗？,Steam,Zangief,0,36,1500,China
KiuZol,CrossPlatform,Zangief,0,36,1500,France
くーたん,CrossPlatform,Zangief,0,36,1500,Japan
くらーけん,Steam,Zangief,0,36,1500,Japan
とっちゃん,Steam,Zangief,0,36,1500,Japan
Pewchee,Steam,Zangief,0,36,1500,United States
满头大汉了吧老弟,Steam,Zangief,0,36,1500,China
こーごー,CrossPlatform,Zangief,0,36,1500,Japan
mikaze0727_PS4,CrossPlatform,Zangief,0,36,1500,Japan
Wpinheiro,CrossPlatform,Zangief,0,36,1500,Brazil
NotGood,Steam,Zangief,0,36,1500,United States
JUNSEI95,CrossPlatform,Zangief,0,36,1500,Japan
Key2kE,CrossPlatform,Zangief,0,36,1500,Japan
toku109339,CrossPlatform,Zangief,0,36,1500,Japan
毒チワワ,CrossPlatform,Zangief,0,36,1500,Japan
akky,Steam,Zangief,0,36,1500,Japan
kazmaru,CrossPlatform,Zangief,0,36,1500,Japan
tao4,CrossPlatform,Zangief,0,36,1500,United States
赤い彗星,Steam,Zangief,0,36,1500,China
BigDaddyChina,CrossPlatform,Zangief,0,36,1500,United States
SEIZE,Steam,Zangief,0,36,1500,Bangladesh
zangitobandito,Steam,Zangief,0,36,1500,United States
LongYa_Cloud,Steam,Zangief,0,36,1500,China
SeanSlayysTV,CrossPlatform,Zangief,0,36,1500,United States
Exclave,Steam,Zangief,0,36,1500,United Kingdom
postman,CrossPlatform,Zangief,0,36,1500,Sweden
dbal360pc,CrossPlatform,Zangief,0,36,1500,China
OCHA,Steam,Zangief,0,36,1500,Japan
kh006,Steam,Zangief,0,36,1500,Japan
たいたく,CrossPlatform,Zangief,0,36,1500,Japan
Enemy.10,CrossPlatform,Zangief,0,36,1500,Japan
とり天マン,Steam,Zangief,0,36,1500,Macedonia
KUMA-BIG-BEAR,Steam,Zangief,0,36,1500,Japan
impulss,CrossPlatform,Zangief,0,36,1500,Japan
Metalhead,Steam,Zangief,0,36,1500,United States
Zlatan,Steam,Zangief,0,36,1500,Argentina
Sardine,Steam,Zangief,0,36,1500,Japan
niichan,Steam,Zangief,0,36,1500,Japan
akuro,Steam,Zangief,0,36,1500,Other
どきゅん.ｐｃ,Steam,Zangief,0,36,1500,Japan
パワーレンジャープレイヤー,CrossPlatform,Zangief,0,36,1500,Japan
pmpmprrn,Steam,Zangief,0,36,1500,Japan
mestredosmagos,Steam,Zangief,0,36,1500,Brazil
keflex,CrossPlatform,Zangief,0,36,1500,Saint Lucia
Coco,CrossPlatform,Zangief,0,36,1500,Other
sosoul,CrossPlatform,Zangief,0,36,1500,Japan
ひげどら＠Twitch,CrossPlatform,Zangief,0,36,1500,Japan
Zero,Steam,Zangief,0,36,1500,South Korea
ちゃんまげ,CrossPlatform,Zangief,0,36,1500,Japan
Luade,Steam,Zangief,0,36,1500,South Korea
ぱわああ,CrossPlatform,Zangief,0,36,1500,Japan
Violentvz,Steam,Zangief,0,36,1500,United States
AK_HEERO,Steam,Zangief,0,36,1500,China
SNMi,Steam,Zangief,0,36,1500,Other
Inu_Pan,CrossPlatform,Zangief,0,36,1500,Other
YANN,Steam,Zangief,0,36,1500,Japan
chickenkatz,Steam,Zangief,0,36,1500,Japan
KymPrecision,Steam,Zangief,0,36,1500,United Kingdom
ありまん,CrossPlatform,Zangief,0,36,1500,Japan
jgfreak,Steam,Zangief,0,36,1500,Japan
Soonri,Steam,Zangief,0,36,1500,United States
YOLO-TICO,CrossPlatform,Zangief,0,36,1500,Costa Rica
NAWSTY,CrossPlatform,Zangief,0,36,1500,United States
付少坤牛逼,Steam,Zangief,0,36,1500,China
IGaloxZI,Steam,Zangief,0,36,1500,Mexico
CY大师,Steam,Zangief,0,36,1500,China
yuukou,CrossPlatform,Zangief,0,36,1500,Japan
ゆうゆう,CrossPlatform,Zangief,0,36,1500,Palau
Coffee,Steam,Zangief,0,36,1500,Other
锤桑Chuisang,Steam,Zangief,0,36,1500,China
Toy Soldier,Steam,Zangief,0,36,1500,China
神秘火箭队,Steam,Zangief,0,36,1500,China
Mikakila,Steam,Zangief,0,36,1500,France
SIXKEY,Steam,Zangief,0,36,1500,Other
BruddaDENCH,Steam,Zangief,0,36,1500,United Kingdom
春麗哥哥,Steam,Zangief,0,36,1500,China
殊樂畢比,Steam,Zangief,0,36,1500,Other
pqooo,Steam,Zangief,0,36,1500,Japan
Ryuhadou,Steam,Zangief,0,36,1500,Trinidad and Tobago
餅を食べる,Steam,Zangief,0,36,1500,Japan
かいちゃん,Steam,Zangief,0,36,1500,Japan
MrSafe,Steam,Zangief,0,36,1500,United States
魂づ_Zzzz,Steam,Zangief,0,36,1500,China
Huncho,CrossPlatform,Zangief,0,36,1500,United States
NukeHusky,Steam,Zangief,0,36,1500,Japan
（＾＾）,CrossPlatform,Zangief,0,36,1500,Japan
shinzilla,Steam,Zangief,0,36,1500,Canada
TH1710,CrossPlatform,Zangief,0,36,1500,Japan
Meteor,Steam,Zangief,0,36,1500,South Korea
Chief Gief,Steam,Zangief,0,36,1500,United States
高级老头,Steam,Zangief,0,36,1500,China
たくみ・_・,CrossPlatform,Zangief,0,36,1500,Other
レヴォーグまさ,Steam,Zangief,0,36,1500,Japan
M4GNUM FORCE 44,Steam,Zangief,0,36,1500,United States
Zangoooeyf,CrossPlatform,Zangief,0,36,1500,United Kingdom
夜貓子JOE,Steam,Zangief,0,36,1500,Other
Ciel,Steam,Zangief,0,36,1500,Chile
T.ぱいぱい,CrossPlatform,Zangief,0,36,1500,Japan
mtron32,Steam,Zangief,0,36,1500,United States
タラちゃん,Steam,Zangief,0,36,1500,Japan
Heero Yuy,Steam,Zangief,0,36,1500,United States
Undeniable,CrossPlatform,Zangief,0,36,1500,United States
Pelacuas,Steam,Zangief,0,36,1500,Mexico
Cargo202,CrossPlatform,Zangief,0,36,1500,Canada
tantanmen058,Steam,Zangief,0,36,1500,Japan
まつざき☆しげる,Steam,Zangief,0,36,1500,Japan
Nikolai29,Steam,Zangief,0,36,1500,Other
ブンちゃん,CrossPlatform,Zangief,0,36,1500,Japan
ソフりん,Steam,Zangief,0,36,1500,Japan
F2U57,CrossPlatform,Zangief,0,36,1500,Spain
Mengxiang111,CrossPlatform,Zangief,0,36,1500,China
12in5_star,Steam,Zangief,0,36,1500,Japan
chakabaka,Steam,Zangief,0,36,1500,United States
いまきらく,CrossPlatform,Zangief,0,36,1500,Japan
Jun8,CrossPlatform,Zangief,0,36,1500,South Korea
渣渣ZQ,Steam,Zangief,0,36,1500,Other
arkom,Steam,Zangief,0,36,1500,Japan
宇龍院道玄,Steam,Zangief,0,36,1500,Japan
Buzz,Steam,Zangief,0,36,1500,United States
Brother_Mute,CrossPlatform,Zangief,0,36,1500,Barbados
CNDJB,Steam,Zangief,0,36,1500,Other
Umeshoryued,CrossPlatform,Zangief,0,36,1500,Australia
Lobotomus,CrossPlatform,Zangief,0,36,1500,United States
やずやニシパ配信中,CrossPlatform,Zangief,0,36,1500,Japan
Jaime,Steam,Zangief,0,36,1500,United States
u-tan2929,CrossPlatform,Zangief,0,36,1500,Japan
ヒゲトラ,CrossPlatform,Zangief,0,36,1500,Japan
MegaMayneX,Steam,Zangief,0,36,1500,United States
YellowOrder,Steam,Zangief,0,36,1500,Brazil
SUPER-STAR-TOFU,CrossPlatform,Zangief,0,36,1500,Japan
Metal__head,Steam,Zangief,0,36,1500,Spain
EMP_SSJRYU69,Steam,Zangief,0,36,1500,Brazil
kunagi,Steam,Zangief,0,36,1500,Japan
Simoteus,Steam,Zangief,0,36,1500,Finland
FJK12,Steam,Zangief,0,36,1500,Japan
tamaki_yuu,Steam,Zangief,0,36,1500,Japan
BlueicyDasani,CrossPlatform,Zangief,0,36,1500,United States
手乗りサガット,CrossPlatform,Zangief,0,36,1500,Japan
ATL_PROPHET,Steam,Zangief,0,36,1500,United States
ATL_PROPHET,Steam,Zangief,0,36,1500,United States
nickel1000,Steam,Zangief,0,36,1500,United States
Humpatron,Steam,Zangief,0,36,1500,United States
Tester,Steam,Zangief,0,36,1500,Japan
50歲玩快打真的很辛苦,CrossPlatform,Zangief,0,36,1500,Other
TORI,CrossPlatform,Zangief,0,36,1500,Japan
AiAi,Steam,Zangief,0,36,1500,China
失恋した中野一花,CrossPlatform,Zangief,0,36,1500,Japan
eyes,Steam,Zangief,0,36,1500,Japan
gogetthechicken,Steam,Zangief,0,36,1500,United States
AulLa,Steam,Zangief,0,36,1500,Micronesia
锅里没有鱼,Steam,Zangief,0,36,1500,China
みゃぁー,Steam,Zangief,0,36,1500,Japan
No_Muscle,Steam,Zangief,0,36,1500,Japan
ヴィトリオール小早川,CrossPlatform,Zangief,0,36,1500,Japan
練馬の人気AV男優を目指す,CrossPlatform,Zangief,0,36,1500,Japan
ペラチップ,CrossPlatform,Zangief,0,36,1500,Japan
ロボット刑事Q,CrossPlatform,Zangief,0,36,1500,Japan
无属性人类,Steam,Zangief,0,36,1500,China
イドマジン,Steam,Zangief,0,36,1500,Japan
MF Geedorah 47,Steam,Zangief,0,36,1500,United States
病危的猫,Steam,Zangief,0,36,1500,China
DK_Brawler,Steam,Zangief,0,36,1500,Canada
ランカ・リー,Steam,Zangief,0,36,1500,Japan
Itokon,Steam,Zangief,0,36,1500,Japan
ikesyota,Steam,Zangief,0,36,1500,Japan
GOROchan,Steam,Zangief,0,36,1500,Japan
tasho,Steam,Zangief,0,36,1500,Japan
ZackyWild,CrossPlatform,Zangief,0,36,1500,Japan
reversi14452,CrossPlatform,Zangief,0,36,1500,Japan
ユニコ345,CrossPlatform,Zangief,0,36,1500,Japan
モダンゴミカスキモメガネ,Steam,Zangief,0,36,1500,Japan
苏州小学生,Steam,Zangief,0,36,1500,China
カオルク,Steam,Zangief,0,36,1500,Japan
哈哈小白熊,CrossPlatform,Zangief,0,36,1500,China
ネギさん,CrossPlatform,Zangief,0,36,1500,Japan
ryao@prn,Steam,Zangief,0,36,1500,Japan
Veeeet,Steam,Zangief,0,36,1500,Japan
WilmerXL,Steam,Zangief,0,36,1500,Sweden
ラインサンド,CrossPlatform,Zangief,0,36,1500,Japan
ラインサンド,CrossPlatform,Zangief,0,36,1500,Japan
Horse_Eyez,Steam,Zangief,0,36,1500,China
はすなん,CrossPlatform,Zangief,0,36,1500,Japan
NoobMaster69,CrossPlatform,Zangief,0,36,1500,United States
Nakuru,Steam,Zangief,0,36,1500,Japan
なぁー521,CrossPlatform,Zangief,0,36,1500,Japan
kurakiri,Steam,Zangief,0,36,1500,Japan
AbraThouther,Steam,Zangief,0,36,1500,Japan
LONGSAMA,CrossPlatform,Zangief,0,36,1500,China
BigBagOfKens,CrossPlatform,Zangief,0,36,1500,Ireland
KJoxxp,Steam,Zangief,0,36,1500,Japan
Momentanius,Steam,Zangief,0,36,1500,Brazil
太吾相枢,Steam,Zangief,0,36,1500,China
JustHoong,Steam,Zangief,0,36,1500,Malaysia
ななしあ,Steam,Zangief,0,36,1500,Japan
NowItsKZA,Steam,Zangief,0,36,1500,United States
クラウド,CrossPlatform,Zangief,0,36,1500,Japan
ElGwapito,Steam,Zangief,0,36,1500,Philippines
牛蒡狗勾,Steam,Zangief,0,36,1500,Japan
Seravilo,CrossPlatform,Zangief,0,36,1500,Dominican Republic
chliu0083,Steam,Zangief,0,36,1500,Japan
NatureBwaiJack,CrossPlatform,Zangief,0,36,1500,United States
かしぱん,Steam,Zangief,0,36,1500,Japan
ModernEnjoyer,Steam,Zangief,0,36,1500,Canada
Kan44na,Steam,Zangief,0,36,1500,Japan
Lanka27,Steam,Zangief,0,36,1500,Japan
无敌倒霉鬼,Steam,Zangief,0,36,1500,China
ZERO,Steam,Zangief,0,36,1500,China
るぅちゃん,Steam,Zangief,0,36,1500,Japan
Gomi,Steam,Zangief,0,36,1500,Japan
스크류파일드라이버,Steam,Zangief,0,36,1500,South Korea
手慢网卡眼瞎,Steam,Zangief,0,36,1500,China
GoldExp45,Steam,Zangief,0,36,1500,Chile
goldencats,Steam,Zangief,0,36,1500,Japan
nasuo,CrossPlatform,Zangief,0,36,1500,Papua New Guinea
TON-TORO-DON改,Steam,Zangief,0,36,1500,Other
NoobArcade,Steam,Zangief,0,36,1500,Brazil
FA Papu,Steam,Zangief,0,36,1500,Argentina
塩パンマン,CrossPlatform,Zangief,0,36,1500,Japan
Rudy86,CrossPlatform,Zangief,0,36,1500,United States
DaFeetLee,Steam,Zangief,0,36,1500,United States
WrestleForAniki,Steam,Zangief,0,36,1500,Finland
りゃんPC,Steam,Zangief,0,36,1500,Japan
Kaslor,Steam,Zangief,0,36,1500,United States
hiram,Steam,Zangief,0,36,1500,United States
· 李家源 ·,Steam,Zangief,0,36,1500,China
U・T・A,CrossPlatform,Zangief,0,36,1500,Japan
KellyDudleyB,CrossPlatform,Zangief,0,36,1500,United States
Al Pachino vs 5,CrossPlatform,Zangief,0,36,1500,Russia
RecklessNick,CrossPlatform,Zangief,0,36,1500,United States
yasuyo24007,CrossPlatform,Zangief,0,36,1500,Japan
わくわくサマーナイ,Steam,Zangief,0,36,1500,Japan
RegularBox,Steam,Zangief,0,36,1500,United States
KingKuudere,CrossPlatform,Zangief,0,36,1500,United States
RawDaddyLam,Steam,Zangief,0,36,1500,United States
瞳の住人,CrossPlatform,Zangief,0,36,1500,Japan
野獣流＠crescendo.+,CrossPlatform,Zangief,0,36,1500,Japan
gashio-0418,Steam,Zangief,0,36,1500,Japan
もっちり力餅,CrossPlatform,Zangief,0,36,1500,Japan
UhSheen,Steam,Zangief,0,36,1500,Ireland
CEFCURITIBA,Steam,Zangief,0,36,1500,Other
サタジット,CrossPlatform,Zangief,0,36,1500,Japan
UhBell,CrossPlatform,Zangief,0,36,1500,Other
Mikahl XBS|X,CrossPlatform,Zangief,0,36,1500,Philippines
3DROD!,Steam,Zangief,0,36,1500,Brazil
街霸6第一赌神,Steam,Zangief,0,36,1500,China
IT Follows,CrossPlatform,Zangief,0,36,1500,Cuba
ポルチオダイナマイト,CrossPlatform,Zangief,0,36,1500,Japan
Ag-Yanma,CrossPlatform,Zangief,0,36,1500,Japan
ドジドジ男,CrossPlatform,Zangief,0,36,1500,Japan
噓ハッタリ 天野ツイッチ￥58,Steam,Zangief,0,36,1500,Japan
Vagrant Story,Steam,Zangief,0,36,1500,United Kingdom
まなみちゃん,Steam,Zangief,0,36,1500,Japan
GangTheMan,CrossPlatform,Zangief,0,36,1500,Japan
XenosHeresy,Steam,Zangief,0,36,1500,United States
Melon,Steam,Zangief,0,36,1500,Canada
SmellsOfMuscle,CrossPlatform,Zangief,0,36,1500,Other
KaiZen,Steam,Zangief,0,36,1500,Other
おらんちょ,CrossPlatform,Zangief,0,36,1500,Japan
First_stf Zacfy,CrossPlatform,Zangief,0,36,1500,Japan
Codegrave,CrossPlatform,Zangief,0,36,1500,Other
KingofMilktea,Steam,Zangief,0,36,1500,United States
kagurap,Steam,Zangief,0,36,1500,Japan
Paradysis,Steam,Zangief,0,36,1500,United States
Super Tom,Steam,Zangief,0,36,1500,China
ZXX1989,Steam,Zangief,0,36,1500,China
Streetest LUAP,Steam,Zangief,0,36,1500,United States
seiORANGE,Steam,Zangief,0,36,1500,Japan
SAMSAM,CrossPlatform,Zangief,0,36,1500,Japan
nokake,Steam,Zangief,0,36,1500,Other
汚すとこまで全自動洗濯機,Steam,Zangief,0,36,1500,Japan
terunobu,CrossPlatform,Zangief,0,36,1500,Japan
我的劈眼不大吗？,Steam,Zangief,0,36,1500,China
Viscant,CrossPlatform,Zangief,0,36,1500,United States
别逼我用八神！,Steam,Zangief,0,36,1500,China
ponntio,Steam,Zangief,0,36,1500,Other
GGHalibel,Steam,Zangief,0,36,1500,Germany
TomHanks,Steam,Manon,0,36,1500,Canada
qifei,Steam,Manon,0,36,1500,China
kucchan,Steam,Manon,0,36,1500,Japan
moppu,Steam,Manon,0,36,1500,Japan
pipokun,Steam,Manon,0,36,1500,Japan
上海酷儿,Steam,Manon,0,36,1500,China
Herecomsdapunch,CrossPlatform,Manon,0,36,1500,Mexico
神赞牛逼，宇宙第一,CrossPlatform,Manon,0,36,1500,China
猫乃タマ_VT,Steam,Manon,0,36,1500,Japan
aPoliteAdult,Steam,Manon,0,36,1500,United States
星月ヨル,Steam,Manon,0,36,1500,Other
BULLOCK,Steam,Manon,0,36,1500,China
Obaid,CrossPlatform,Manon,0,36,1500,United States
SIBADAM,Steam,Manon,0,36,1500,Japan
Auxy,Steam,Manon,0,36,1500,Mexico
Bobmuguseo,Steam,Manon,0,36,1500,South Korea
妄想学園dos-koi組,Steam,Manon,0,36,1500,Japan
338514,Steam,Manon,0,36,1500,Other
SodeEE,Steam,Manon,0,36,1500,Japan
山田勝己 | 黒虎,Steam,Manon,0,36,1500,Japan
Corbin,CrossPlatform,Manon,0,36,1500,Other
グミぷりん,Steam,Manon,0,36,1500,Japan
LightBeige,CrossPlatform,Manon,0,36,1500,Japan
올리아팬티리본도둑팟수봇,Steam,Manon,0,36,1500,South Korea
ぼるとかも？,CrossPlatform,Manon,0,36,1500,Japan
Explicit,CrossPlatform,Manon,0,36,1500,Dominican Republic
イケメンチンパンジー,Steam,Manon,0,36,1500,Japan
chloe,CrossPlatform,Manon,0,36,1500,Japan
AlphaJL,Steam,Manon,0,36,1500,Singapore
SafoExtreme,Steam,Manon,0,36,1500,Dominican Republic
元気です,CrossPlatform,Manon,0,36,1500,Japan
RT_GabiMerlin,Steam,Manon,0,36,1500,Brazil
妲堂梨依,Steam,Manon,0,36,1500,Japan
Nykteros,Steam,Manon,0,36,1500,Italy
Estefania,CrossPlatform,Manon,0,36,1500,Mexico
つらたにえん,Steam,Manon,0,36,1500,Japan
eight,Steam,Manon,0,36,1500,Japan
fusen,Steam,Manon,0,36,1500,Other
かくゆう,CrossPlatform,Manon,0,36,1500,Japan
スパーク236,Steam,Manon,0,36,1500,Japan
Mr ramen,CrossPlatform,Manon,0,36,1500,France
jin_2253,Steam,Manon,0,36,1500,Japan
Sisca,Steam,Manon,0,36,1500,Japan
擬宝珠夏春都,Steam,Manon,0,36,1500,Japan
bboyARISA,Steam,Manon,0,36,1500,Japan
K4RN89,Steam,Manon,0,36,1500,Japan
plumeye/ぷらむあい,Steam,Manon,0,36,1500,Japan
スパイラルアロー中島,CrossPlatform,Manon,0,36,1500,Other
popnryan999,Steam,Manon,0,36,1500,Philippines
大大王王,Steam,Manon,0,36,1500,China
GREAT-HOKUSAI,Steam,Manon,0,36,1500,Japan
银色大船,Steam,Manon,0,36,1500,China
やさぐれホ㋲太郎,Steam,Manon,0,36,1500,Japan
propaganja,Steam,Manon,0,36,1500,Other
ttv/lopedo,Steam,Manon,0,36,1500,Other
マエバコウヘイ22歳,Steam,Manon,0,36,1500,Japan
Deergly,Steam,Manon,0,36,1500,Vietnam
speakeasy,Steam,Manon,0,36,1500,Japan
azdeq,CrossPlatform,Manon,0,36,1500,Japan
tamaQ,CrossPlatform,Manon,0,36,1500,Japan
重擊者的熊,CrossPlatform,Manon,0,36,1500,Other
"Sanchi,J",Steam,Manon,0,36,1500,Japan
roach,Steam,Manon,0,36,1500,El Salvador
WolfLord65,Steam,Manon,0,36,1500,United States
manyaco.jp,Steam,Manon,0,36,1500,Japan
くちからドブの臭い,Steam,Manon,0,36,1500,Japan
再让我投一下求求了！,Steam,Manon,0,36,1500,China
GOGO！CHANCE,CrossPlatform,Manon,0,36,1500,Japan
Slasher Hawk,CrossPlatform,Manon,0,36,1500,Other
kayshek,Steam,Manon,0,36,1500,United States
樹懶小窩喜德,Steam,Manon,0,36,1500,Other
kitun,Steam,Manon,0,36,1500,Other
もったいない,Steam,Manon,0,36,1500,Japan
ShaperofStories,Steam,Manon,0,36,1500,United States
心酔ジャミエ,Steam,Manon,0,36,1500,Japan
aprilfools,Steam,Manon,0,36,1500,Japan
巴マノン@キー配置試行錯誤中…,Steam,Manon,0,36,1500,Japan
natoika,Steam,Manon,0,36,1500,Japan
JACKAL,Steam,Manon,0,36,1500,Japan
rabia,CrossPlatform,Manon,0,36,1500,Japan
lionkoc,Steam,Manon,0,36,1500,United States
なつれ@大自然のお米,Steam,Manon,0,36,1500,Japan
waka,Steam,Manon,0,36,1500,Other
じぇらちー,CrossPlatform,Manon,0,36,1500,Other
エターナル,CrossPlatform,Manon,0,36,1500,Japan
Amilcan,CrossPlatform,Manon,0,36,1500,Trinidad and Tobago
luisalberto385,Steam,Manon,0,36,1500,Dominican Republic
伟大的勇者 战斗的专家,Steam,Manon,0,36,1500,China
Deoo,CrossPlatform,Manon,0,36,1500,Other
シュウト(′・ω・),CrossPlatform,Manon,0,36,1500,Japan
Wilrockit,CrossPlatform,Manon,0,36,1500,United States
生活不如意,Steam,Manon,0,36,1500,China
KKenso,Steam,Manon,0,36,1500,South Korea
SePh1r0tH,CrossPlatform,Manon,0,36,1500,United States
山手大叔_CN,Steam,Manon,0,36,1500,China
Vela Nova,CrossPlatform,Manon,0,36,1500,United Kingdom
Alisia,Steam,Manon,0,36,1500,Thailand
Phobia,Steam,Manon,0,36,1500,Other
新手のスタンド使い,CrossPlatform,Manon,0,36,1500,United States
laxa88,Steam,Manon,0,36,1500,Japan
PAKIYA,CrossPlatform,Manon,0,36,1500,Other
Tobal 2 Player,CrossPlatform,Manon,0,36,1500,United States
關於我的ID下期會再做一集視頻,CrossPlatform,Manon,0,36,1500,Other
SUMI-512,CrossPlatform,Manon,0,36,1500,Other
Bean Sprouts,Steam,Manon,0,36,1500,United States
かんにばる,CrossPlatform,Manon,0,36,1500,Japan
Jonster,CrossPlatform,Manon,0,36,1500,United Kingdom
Pon-245,Steam,Manon,0,36,1500,Japan
KbOoBnAdTO,Steam,Manon,0,36,1500,Other
西西的西瓜,CrossPlatform,Manon,0,36,1500,China
NCK_SAN,Steam,Manon,0,36,1500,Italy
あゆにちゃん,Steam,Manon,0,36,1500,Japan
めしおん,Steam,Manon,0,36,1500,Japan
DanceInOasis,Steam,Manon,0,36,1500,China
Go0bey,Steam,Manon,0,36,1500,United States
ホタポタ,CrossPlatform,Manon,0,36,1500,Japan
KiuZol,CrossPlatform,Manon,0,36,1500,France
くーたん,CrossPlatform,Manon,0,36,1500,Japan
ひむろのきんちゃく,Steam,Manon,0,36,1500,Japan
KII0000,Steam,Manon,0,36,1500,Japan
kotoka,Steam,Manon,0,36,1500,Japan
FrenchBooty,Steam,Manon,0,36,1500,United States
うおのめ,CrossPlatform,Manon,0,36,1500,Japan
우리동네영감님,Steam,Manon,0,36,1500,South Korea
Vitrium,CrossPlatform,Manon,0,36,1500,United States
でめふぐ,CrossPlatform,Manon,0,36,1500,Japan
BARAMI17,Steam,Manon,0,36,1500,South Korea
Skull Kid,CrossPlatform,Manon,0,36,1500,United States
チャック亀山,CrossPlatform,Manon,0,36,1500,Japan
Eurose,CrossPlatform,Manon,0,36,1500,Japan
tao4,CrossPlatform,Manon,0,36,1500,United States
どなるど,CrossPlatform,Manon,0,36,1500,Japan
higu1230,Steam,Manon,0,36,1500,Japan
Keigo the Beast,Steam,Manon,0,36,1500,Japan
zangitobandito,Steam,Manon,0,36,1500,United States
Fuzzy,Steam,Manon,0,36,1500,Dominican Republic
Sedris,Steam,Manon,0,36,1500,Japan
FallenConscript,Steam,Manon,0,36,1500,United States
Archer,CrossPlatform,Manon,0,36,1500,Japan
DDT935,CrossPlatform,Manon,0,36,1500,Japan
ろーる。,CrossPlatform,Manon,0,36,1500,Japan
JPKING,Steam,Manon,0,36,1500,South Korea
れもんそーだ,CrossPlatform,Manon,0,36,1500,Japan
yujiaoyan,Steam,Manon,0,36,1500,China
David_Ｌ,CrossPlatform,Manon,0,36,1500,Japan
omitsu,CrossPlatform,Manon,0,36,1500,Japan
Pejmon,Steam,Manon,0,36,1500,Iran
全身赤斧人間,Steam,Manon,0,36,1500,Japan
chimp,Steam,Manon,0,36,1500,Japan
ЯeVerse,Steam,Manon,0,36,1500,Brazil
Sardine,Steam,Manon,0,36,1500,Japan
niichan,Steam,Manon,0,36,1500,Japan
罗伊(后键扣掉了),Steam,Manon,0,36,1500,China
YaNoob,Steam,Manon,0,36,1500,Other
ボガード,CrossPlatform,Manon,0,36,1500,Japan
Dawn-PC,Steam,Manon,0,36,1500,China
HighFive,Steam,Manon,0,36,1500,Belgium
Akridkarimu,CrossPlatform,Manon,0,36,1500,United States
shockjoc,Steam,Manon,0,36,1500,United States
トウゴウ,CrossPlatform,Manon,0,36,1500,Japan
AK_HEERO,Steam,Manon,0,36,1500,China
しゅんぎく,CrossPlatform,Manon,0,36,1500,Japan
drudru,Steam,Manon,0,36,1500,Philippines
NileNopse,Steam,Manon,0,36,1500,United States
luowei88888,CrossPlatform,Manon,0,36,1500,China
Gordon Blake,Steam,Manon,0,36,1500,South Korea
Gabrienator28,CrossPlatform,Manon,0,36,1500,Italy
luckyjj,Steam,Manon,0,36,1500,Canada
landocalrissian,Steam,Manon,0,36,1500,United States
たまかけ,Steam,Manon,0,36,1500,Japan
Zeblan,Steam,Manon,0,36,1500,Japan
Jesse-Pinkman,Steam,Manon,0,36,1500,China
